indicator,maturity,layer,split,n_pc,variable,model,value,std
UST,10 Yr,9,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,9,test,128,mse,y_probe,0.020238607521324767,0.0027718787770182373
UST,10 Yr,9,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,9,test,128,rmse,y_probe,0.14200911977852052,0.009487980623833086
UST,10 Yr,9,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,9,test,,cor,y_probe,0.22491280116242102,0.08267373784450467
UST,10 Yr,9,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,9,test,,mse,y_probe,0.020059019909232742,0.0026555572891930174
UST,10 Yr,9,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,9,test,,rmse,y_probe,0.14139508997367564,0.009113756125283517
UST,10 Yr,9,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,9,train,128,cor,y_probe,0.2934481121962491,0.01335127730050289
UST,10 Yr,9,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,9,train,128,mse,y_probe,0.008729423148793004,0.0010935861923004777
UST,10 Yr,9,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,9,train,128,rmse,y_probe,0.09328706389179663,0.005803755168084963
UST,10 Yr,9,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,9,train,,cor,y_probe,0.667513567777958,0.018687864996295565
UST,10 Yr,9,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,9,train,,mse,y_probe,0.008030401696700943,0.0009944632589750453
UST,10 Yr,9,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,9,train,,rmse,y_probe,0.08947702276800909,0.005507278510539987
UST,10 Yr,10,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,10,test,128,cor,y_probe,0.13248938893365114,0.09672995657705719
UST,10 Yr,10,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,10,test,128,mse,y_probe,0.02018825635856143,0.002768623832397871
UST,10 Yr,10,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,10,test,128,rmse,y_probe,0.1418313892648323,0.009494299458691407
UST,10 Yr,10,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,10,test,,cor,y_probe,0.261854684463337,0.10000101214633096
UST,10 Yr,10,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,10,test,,mse,y_probe,0.019946626969406044,0.002605001967108221
UST,10 Yr,10,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,10,test,,rmse,y_probe,0.1410047540912847,0.008964254923191564
UST,10 Yr,10,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,10,train,128,cor,y_probe,0.3156160042766888,0.015595752673719621
UST,10 Yr,10,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,10,train,128,mse,y_probe,0.008699638886150973,0.0010887150861624484
UST,10 Yr,10,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,10,train,128,rmse,y_probe,0.09312806896280698,0.005788097421610072
UST,10 Yr,10,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,10,train,,cor,y_probe,0.6674416781818655,0.02325526863561483
UST,10 Yr,10,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,10,train,,mse,y_probe,0.00802878231915982,0.0009933076402408865
UST,10 Yr,10,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,10,train,,rmse,y_probe,0.08946829574197698,0.005500724518866002
UST,10 Yr,11,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,11,test,128,cor,y_probe,0.1286068235811002,0.08984712099601995
UST,10 Yr,11,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,11,test,128,mse,y_probe,0.020182365856735524,0.002767674385198839
UST,10 Yr,11,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,11,test,128,rmse,y_probe,0.141810674703452,0.009493313231378087
UST,10 Yr,11,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,11,test,,cor,y_probe,0.236792478029003,0.10014997533236474
UST,10 Yr,11,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,11,test,,mse,y_probe,0.0199515841017155,0.0026315364178369632
UST,10 Yr,11,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,11,test,,rmse,y_probe,0.14101719506168606,0.009064684126451611
UST,10 Yr,11,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,11,train,128,cor,y_probe,0.3161190308443077,0.012680917875656207
UST,10 Yr,11,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,11,train,128,mse,y_probe,0.00869946974779295,0.0010915651380604024
UST,10 Yr,11,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,11,train,128,rmse,y_probe,0.09312639809433954,0.005803417717985727
UST,10 Yr,11,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,11,train,,cor,y_probe,0.6621748019104854,0.028235921992542587
UST,10 Yr,11,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,11,train,,mse,y_probe,0.00803400141341489,0.0009963272342424995
UST,10 Yr,11,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,11,train,,rmse,y_probe,0.08949671306915369,0.00551585932023125
UST,10 Yr,12,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,12,test,128,cor,y_probe,0.17092526038872918,0.06628599888708647
UST,10 Yr,12,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,12,test,128,mse,y_probe,0.02009205125664689,0.0027500173537802846
UST,10 Yr,12,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,12,test,128,rmse,y_probe,0.14149422222845232,0.009449625165333715
UST,10 Yr,12,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,12,test,,cor,y_probe,0.2751971498650188,0.12641695928728588
UST,10 Yr,12,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,12,test,,mse,y_probe,0.01987002586029556,0.0025845584239995905
UST,10 Yr,12,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,12,test,,rmse,y_probe,0.14073485209905354,0.008925193622065395
UST,10 Yr,12,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,12,train,128,cor,y_probe,0.3306410923626795,0.008870448193170063
UST,10 Yr,12,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,12,train,128,mse,y_probe,0.008668493702222993,0.0010868169408638616
UST,10 Yr,12,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,12,train,128,rmse,y_probe,0.0929606883469449,0.005788363789229629
UST,10 Yr,12,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,12,train,,cor,y_probe,0.6498704346881123,0.02457685334121836
UST,10 Yr,12,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,12,train,,mse,y_probe,0.008035114815015293,0.0009935766716349353
UST,10 Yr,12,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,12,train,,rmse,y_probe,0.08950370389047509,0.005500205098613175
UST,10 Yr,13,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,13,test,128,cor,y_probe,0.18734799580652692,0.06942297780793022
UST,10 Yr,13,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,13,test,128,mse,y_probe,0.020105576550882576,0.002731557382346136
UST,10 Yr,13,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,13,test,128,rmse,y_probe,0.1415457242635117,0.009379798345413116
UST,10 Yr,13,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,13,test,,cor,y_probe,0.24902494766464578,0.10860178740259795
UST,10 Yr,13,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,13,test,,mse,y_probe,0.019943069921836944,0.0026114839135610956
UST,10 Yr,13,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,13,test,,rmse,y_probe,0.14099014424918083,0.009003412299798733
UST,10 Yr,13,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,13,train,128,cor,y_probe,0.33309400441398707,0.011296089451786643
UST,10 Yr,13,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,13,train,128,mse,y_probe,0.008663706763884105,0.0010931176985209624
UST,10 Yr,13,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,13,train,128,rmse,y_probe,0.09293321309238393,0.00582287173670156
UST,10 Yr,13,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,13,train,,cor,y_probe,0.6553717100390395,0.024308086723123033
UST,10 Yr,13,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,13,train,,mse,y_probe,0.007962458359014064,0.0010120704717685696
UST,10 Yr,13,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,13,train,,rmse,y_probe,0.089090561916507,0.00562695926045952
UST,10 Yr,14,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,14,test,128,cor,y_probe,0.1620417098838047,0.05700417354548928
UST,10 Yr,14,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,14,test,128,mse,y_probe,0.020125460269634375,0.0027206498089034567
UST,10 Yr,14,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,14,test,128,rmse,y_probe,0.14161848447602624,0.009331741822128686
UST,10 Yr,14,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,14,test,,cor,y_probe,0.3097368000986963,0.11802001105954078
UST,10 Yr,14,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,14,test,,mse,y_probe,0.01985469391202082,0.0024820955432645576
UST,10 Yr,14,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,14,test,,rmse,y_probe,0.14069836212610126,0.008563352662165543
UST,10 Yr,14,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,14,train,128,cor,y_probe,0.36660237880216984,0.010822445857307737
UST,10 Yr,14,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,14,train,128,mse,y_probe,0.008623048817308902,0.0010858972276306259
UST,10 Yr,14,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,14,train,128,rmse,y_probe,0.09271546303115365,0.005797815561451394
UST,10 Yr,14,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,14,train,,cor,y_probe,0.668914281921902,0.017112836570052407
UST,10 Yr,14,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,14,train,,mse,y_probe,0.007880701094710927,0.0009798287733553863
UST,10 Yr,14,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,14,train,,rmse,y_probe,0.08863804976321783,0.005476909357046894
UST,10 Yr,15,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,15,test,128,cor,y_probe,0.19696212964239074,0.07591835121276706
UST,10 Yr,15,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,15,test,128,mse,y_probe,0.020016696885626212,0.002741678303544451
UST,10 Yr,15,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,15,test,128,rmse,y_probe,0.14122849423649736,0.009434597323007983
UST,10 Yr,15,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,15,test,,cor,y_probe,0.3086377619673782,0.11498679698734345
UST,10 Yr,15,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,15,test,,mse,y_probe,0.01987346526764602,0.0024885261944117905
UST,10 Yr,15,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,15,test,,rmse,y_probe,0.14076431310697687,0.008578565087399232
UST,10 Yr,15,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,15,train,128,cor,y_probe,0.3765608250846517,0.010459646438565687
UST,10 Yr,15,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,15,train,128,mse,y_probe,0.008609654274244653,0.0010791383557243975
UST,10 Yr,15,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,15,train,128,rmse,y_probe,0.09264480076770784,0.005765757209202162
UST,10 Yr,15,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,15,train,,cor,y_probe,0.6849534244993543,0.018487714935778315
UST,10 Yr,15,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,15,train,,mse,y_probe,0.007827853885711538,0.000966227313628209
UST,10 Yr,15,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,15,train,,rmse,y_probe,0.08834231647053016,0.005418602948665909
UST,10 Yr,16,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,16,test,128,cor,y_probe,0.2167477287445821,0.08449863770870453
UST,10 Yr,16,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,16,test,128,mse,y_probe,0.019946130405039435,0.002732692658216756
UST,10 Yr,16,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,16,test,128,rmse,y_probe,0.14097927415123274,0.009419040876795156
UST,10 Yr,16,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,16,test,,cor,y_probe,0.35260705876387616,0.1364409790454391
UST,10 Yr,16,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,16,test,,mse,y_probe,0.01968302679968613,0.0024443602121959943
UST,10 Yr,16,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,16,test,,rmse,y_probe,0.14009184680662304,0.00846324834178581
UST,10 Yr,16,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,16,train,128,cor,y_probe,0.38171462510029686,0.012685519550646573
UST,10 Yr,16,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,16,train,128,mse,y_probe,0.00858763928712884,0.0010787687391214003
UST,10 Yr,16,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,16,train,128,rmse,y_probe,0.09252561903842513,0.00577160167166155
UST,10 Yr,16,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,16,train,,cor,y_probe,0.7061229352936003,0.015385922986183763
UST,10 Yr,16,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,16,train,,mse,y_probe,0.0077362393462216544,0.0009636406193897789
UST,10 Yr,16,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,16,train,,rmse,y_probe,0.08782139153912064,0.005436282548088778
UST,10 Yr,17,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,17,test,128,cor,y_probe,0.2366779302128951,0.10219396612748895
UST,10 Yr,17,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,17,test,128,mse,y_probe,0.019984767154335503,0.002695328978944827
UST,10 Yr,17,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,17,test,128,rmse,y_probe,0.14112343329834942,0.00928330008818448
UST,10 Yr,17,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,17,test,,cor,y_probe,0.411385230419969,0.1668689451464094
UST,10 Yr,17,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,17,test,,mse,y_probe,0.019559731714576024,0.002359674036451492
UST,10 Yr,17,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,17,test,,rmse,y_probe,0.13966368039308208,0.008199702253362601
UST,10 Yr,17,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,17,train,128,cor,y_probe,0.41504058839359265,0.023066310615821657
UST,10 Yr,17,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,17,train,128,mse,y_probe,0.008576772933702747,0.001067157782280791
UST,10 Yr,17,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,17,train,128,rmse,y_probe,0.0924698448923007,0.005711908535747808
UST,10 Yr,17,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,17,train,,cor,y_probe,0.7080560400917093,0.0105020287008561
UST,10 Yr,17,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,17,train,,mse,y_probe,0.007745712704043827,0.000934405526317935
UST,10 Yr,17,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,17,train,,rmse,y_probe,0.08788339979055292,0.005270287622330242
UST,10 Yr,18,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,18,test,128,cor,y_probe,0.26850134832112055,0.08578937531653892
UST,10 Yr,18,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,18,test,128,mse,y_probe,0.01979000467130204,0.0027810094970219814
UST,10 Yr,18,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,18,test,128,rmse,y_probe,0.1404130579807173,0.009629240611657907
UST,10 Yr,18,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,18,test,,cor,y_probe,0.36718826092477774,0.11706320818014425
UST,10 Yr,18,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,18,test,,mse,y_probe,0.019467695115290597,0.002554698377904983
UST,10 Yr,18,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,18,test,,rmse,y_probe,0.13929874991862565,0.008913009199955064
UST,10 Yr,18,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,18,train,128,cor,y_probe,0.4400812718313457,0.015642827007826415
UST,10 Yr,18,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,18,train,128,mse,y_probe,0.008524376288187804,0.0010751420982934663
UST,10 Yr,18,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,18,train,128,rmse,y_probe,0.0921830826138703,0.005772301100099656
UST,10 Yr,18,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,18,train,,cor,y_probe,0.7173548594436046,0.010187883240358318
UST,10 Yr,18,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,18,train,,mse,y_probe,0.007728492825089436,0.0009466493941239759
UST,10 Yr,18,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,18,train,,rmse,y_probe,0.08778183070531491,0.0053435736067807835
UST,10 Yr,19,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,19,test,128,cor,y_probe,0.32761303411046805,0.11086465616186496
UST,10 Yr,19,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,19,test,128,mse,y_probe,0.019713152033139843,0.002778059034659982
UST,10 Yr,19,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,19,test,128,rmse,y_probe,0.14013851118204607,0.00964039138335355
UST,10 Yr,19,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,19,test,,cor,y_probe,0.4620871201630886,0.1813121694290743
UST,10 Yr,19,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,19,test,,mse,y_probe,0.01940065036615964,0.002418592144909127
UST,10 Yr,19,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,19,test,,rmse,y_probe,0.1390813694563136,0.008442677027758479
UST,10 Yr,19,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,19,train,128,cor,y_probe,0.4581880789772691,0.015049106851955495
UST,10 Yr,19,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,19,train,128,mse,y_probe,0.008492606610703808,0.0010596490113177499
UST,10 Yr,19,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,19,train,128,rmse,y_probe,0.0920142136399463,0.005699901197183886
UST,10 Yr,19,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,19,train,,cor,y_probe,0.7088634962469118,0.00760826291207138
UST,10 Yr,19,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,19,train,,mse,y_probe,0.00770269982839354,0.0009430633418922978
UST,10 Yr,19,train,,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,19,train,,rmse,y_probe,0.08763536038642553,0.005331913157449031
UST,10 Yr,20,test,128,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,20,test,128,cor,y_probe,0.3606360979040192,0.12328773292311042
UST,10 Yr,20,test,128,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,20,test,128,mse,y_probe,0.019752977452413657,0.002750654868524616
UST,10 Yr,20,test,128,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,20,test,128,rmse,y_probe,0.14028614950009172,0.009537669451415515
UST,10 Yr,20,test,,cor,y_bl,-0.1107463581648539,0.08629442007964087
UST,10 Yr,20,test,,cor,y_probe,0.3894442308190968,0.10151092693278271
UST,10 Yr,20,test,,mse,y_bl,0.023563619814308382,0.0039845448012969875
UST,10 Yr,20,test,,mse,y_probe,0.01969176796333124,0.0025453086940920725
UST,10 Yr,20,test,,rmse,y_bl,0.15307404670154243,0.012843093509859155
UST,10 Yr,20,test,,rmse,y_probe,0.1401053728875627,0.008821313066109625
UST,10 Yr,20,train,128,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,20,train,128,cor,y_probe,0.4368288960257044,0.021346269405162918
UST,10 Yr,20,train,128,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,20,train,128,mse,y_probe,0.008514014175147296,0.0010462458411805485
UST,10 Yr,20,train,128,rmse,y_bl,0.09234903484919602,0.006674919364526196
UST,10 Yr,20,train,128,rmse,y_probe,0.09213433789516741,0.005621160441405451
UST,10 Yr,20,train,,cor,y_bl,0.19307806865986737,0.06554919429380858
UST,10 Yr,20,train,,cor,y_probe,0.7130881990224746,0.005834321247116918
UST,10 Yr,20,train,,mse,y_bl,0.008563987876396362,0.0012506718277272748
UST,10 Yr,20,train,,mse,y_probe,0.007691600606900985,0.0009657921249015719
